央卫,#genre#
武汉教育,http://ht.ikhs.cn:8880/udp/239.69.1.60:9994$襄阳电信
阳新综合,http://ht.ikhs.cn:8880/udp/239.69.1.34:9844$襄阳电信
房县综合,http://ht.ikhs.cn:8880/udp/239.69.1.192:10794$襄阳电信
湖北公共新闻,http://home.kqysw.com:4000/udp/239.69.1.40:9880$荆门电信
湖北经视,http://home.kqysw.com:4000/udp/239.69.1.41:9886$荆门电信
湖北综合,http://home.kqysw.com:4000/udp/239.69.1.42:9892$荆门电信
湖北垄上,http://home.kqysw.com:4000/udp/239.69.1.43:9898$荆门电信
湖北影视,http://home.kqysw.com:4000/udp/239.69.1.204:10866$荆门电信
湖北生活,http://home.kqysw.com:4000/udp/239.69.1.205:10872$荆门电信
湖北教育,http://home.kqysw.com:4000/udp/239.69.1.206:10878$荆门电信
荆门综合,http://home.kqysw.com:4000/udp/239.253.158.246:9556$荆门电信
荆门科教,http://home.kqysw.com:4000/udp/239.253.158.247:9562$荆门电信
沙洋电视,http://home.kqysw.com:4000/udp/239.69.1.236:11058$荆门电信
钟祥综合,http://home.kqysw.com:4000/udp/239.69.1.56:9976$荆门电信
武汉教育,http://home.kqysw.com:4000/udp/239.69.1.60:9994$荆门电信
阳新综合,http://home.kqysw.com:4000/udp/239.69.1.34:9844$荆门电信
房县综合,http://home.kqysw.com:4000/udp/239.69.1.192:10794$荆门电信


河南电信,#genre#
CCTV-1,http://chj0827.cn:3838/udp/239.16.20.1:10010
CCTV-2,http://chj0827.cn:3838/udp/239.16.20.2:10020
CCTV-3,http://chj0827.cn:3838/udp/239.16.20.3:10030
CCTV-4,http://chj0827.cn:3838/udp/239.16.20.4:10040
CCTV-5,http://chj0827.cn:3838/udp/239.16.20.53:10530
CCTV-5+,http://chj0827.cn:3838/udp/239.16.20.5:10050
CCTV-6,http://chj0827.cn:3838/udp/239.16.20.6:10060
CCTV-7,http://chj0827.cn:3838/udp/239.16.20.51:10510
CCTV-8,http://chj0827.cn:3838/udp/239.16.20.8:10080
CCTV-9,http://chj0827.cn:3838/udp/239.16.20.9:10090
CCTV-10,http://chj0827.cn:3838/udp/239.16.20.10:10100
CCTV-11,http://chj0827.cn:3838/udp/239.16.20.11:10110
CCTV-12,http://chj0827.cn:3838/udp/239.16.20.12:10120
CCTV-13,http://chj0827.cn:3838/udp/239.16.20.13:10130
CCTV-14,http://chj0827.cn:3838/udp/239.16.20.14:10140
CCTV-15,http://chj0827.cn:3838/udp/239.16.20.15:10150
CCTV-16,http://chj0827.cn:3838/udp/239.16.20.34:10340
CCTV-17,http://chj0827.cn:3838/udp/239.16.20.7:10070
浙江卫视,http://chj0827.cn:3838/udp/239.16.20.71:10710
湖南卫视,http://chj0827.cn:3838/udp/239.16.20.72:10720
东方卫视,http://chj0827.cn:3838/udp/239.16.20.73:10730
江苏卫视,http://chj0827.cn:3838/udp/239.16.20.74:10740
安徽卫视,http://chj0827.cn:3838/udp/239.16.20.75:10750
北京卫视,http://chj0827.cn:3838/udp/239.16.20.76:10760
深圳卫视,http://chj0827.cn:3838/udp/239.16.20.77:10770
重庆卫视,http://chj0827.cn:3838/udp/239.16.20.79:10790
山东卫视,http://chj0827.cn:3838/udp/239.16.20.80:10800
贵州卫视,http://chj0827.cn:3838/udp/239.16.20.81:10810
东南卫视,http://chj0827.cn:3838/udp/239.16.20.82:10820
陕西卫视,http://chj0827.cn:3838/udp/239.16.20.83:10830
广西卫视,http://chj0827.cn:3838/udp/239.16.20.84:10840
云南卫视,http://chj0827.cn:3838/udp/239.16.20.85:10850
四川卫视,http://chj0827.cn:3838/udp/239.16.20.86:10860
湖北卫视,http://chj0827.cn:3838/udp/239.16.20.87:10870
河北卫视,http://chj0827.cn:3838/udp/239.16.20.88:10880
江西卫视,http://chj0827.cn:3838/udp/239.16.20.89:10890
山西卫视,http://chj0827.cn:3838/udp/239.16.20.90:10900
内蒙古卫视,http://chj0827.cn:3838/udp/239.16.20.91:10910
宁夏卫视,http://chj0827.cn:3838/udp/239.16.20.92:10920
新疆卫视,http://chj0827.cn:3838/udp/239.16.20.93:10930
吉林卫视,http://chj0827.cn:3838/udp/239.16.20.94:10940
辽宁卫视,http://chj0827.cn:3838/udp/239.16.20.95:10950
天津卫视,http://chj0827.cn:3838/udp/239.16.20.96:10960
海南卫视,http://chj0827.cn:3838/udp/239.16.20.97:10970
广东卫视,http://chj0827.cn:3838/udp/239.16.20.98:10980
黑龙江卫视,http://chj0827.cn:3838/udp/239.16.20.99:10990
西藏卫视,http://chj0827.cn:3838/udp/239.16.20.100:11000
青海卫视,http://chj0827.cn:3838/udp/239.16.20.101:11010
甘肃卫视,http://chj0827.cn:3838/udp/239.16.20.102:11020
河南卫视,http://chj0827.cn:3838/udp/239.16.20.21:10210
河南都市频道,http://chj0827.cn:3838/udp/239.16.20.164:11640
河南民生频道,http://chj0827.cn:3838/udp/239.16.20.165:11650
河南法治频道,http://chj0827.cn:3838/udp/239.16.20.166:11660
河南电视剧频道,http://chj0827.cn:3838/udp/239.16.20.167:11670
河南新闻频道,http://chj0827.cn:3838/udp/239.16.20.168:11680


河南联通,#genre#
CCTV1,http://xingyang.net.cn:4000/udp/225.1.4.73:1102
CCTV2,http://xingyang.net.cn:4000/udp/225.1.4.74:1103
CCTV3,http://xingyang.net.cn:4000/udp/225.1.4.158:1194
CCTV4,http://xingyang.net.cn:4000/udp/225.1.5.30:1333
CCTV5,http://xingyang.net.cn:4000/udp/225.1.4.159:1195
CCTV6,http://xingyang.net.cn:4000/udp/225.1.4.160:1196
CCTV7,http://xingyang.net.cn:4000/udp/225.1.4.76:1105
CCTV8,http://xingyang.net.cn:4000/udp/225.1.4.161:1197
CCTV9,http://xingyang.net.cn:4000/udp/225.1.4.77:1106
CCTV11,http://xingyang.net.cn:4000/udp/225.1.4.215:1268
CCTV12,http://xingyang.net.cn:4000/udp/225.1.4.79:1108
CCTV13,http://xingyang.net.cn:4000/udp/225.1.4.113:1293
CCTV14,http://xingyang.net.cn:4000/udp/225.1.4.80:1109
CCTV15,http://xingyang.net.cn:4000/udp/225.1.4.216:1269
CCTV17,http://xingyang.net.cn:4000/udp/225.1.4.226:2506
CCTV5+,http://xingyang.net.cn:4000/udp/225.1.4.75:1104
爱上4K,http://xingyang.net.cn:4000/udp/225.1.4.162:1204
河南卫视4K,http://xingyang.net.cn:4000/udp/225.1.4.254:1300
河南都市,http://xingyang.net.cn:4000/udp/225.1.4.52:1081
河南民生,http://xingyang.net.cn:4000/udp/225.1.4.53:1082
河南法治,http://xingyang.net.cn:4000/udp/225.1.4.54:1083
河南电视剧,http://xingyang.net.cn:4000/udp/225.1.4.55:1084
河南新闻,http://xingyang.net.cn:4000/udp/225.1.4.56:1085
河南公共,http://xingyang.net.cn:4000/udp/225.1.4.58:1087
河南乡村,http://xingyang.net.cn:4000/udp/225.1.4.120:1149
河南国际,http://xingyang.net.cn:4000/udp/225.1.4.102:1131
河南戏曲,http://xingyang.net.cn:4000/udp/225.1.4.99:1128
河南文博,http://xingyang.net.cn:4000/udp/225.1.4.100:1129
河南功夫,http://xingyang.net.cn:4000/udp/225.1.4.101:1130
睛彩中原,http://xingyang.net.cn:4000/udp/225.1.4.163:1203
移动戏曲,http://xingyang.net.cn:4000/udp/225.1.4.206:1254
河南移动,http://xingyang.net.cn:4000/udp/225.1.5.40:1350
健康中原,http://xingyang.net.cn:4000/udp/225.1.5.48:1358
河南导视,http://xingyang.net.cn:4000/udp/225.1.4.194:1244
郑州新闻,http://xingyang.net.cn:4000/udp/225.1.4.140:1176
郑州商都,http://xingyang.net.cn:4000/udp/225.1.4.141:1177
郑州文旅,http://xingyang.net.cn:4000/udp/225.1.4.142:1178
郑州影视,http://xingyang.net.cn:4000/udp/225.1.4.146:1182
郑州妇女,http://xingyang.net.cn:4000/udp/225.1.4.147:1183
郑州都市,http://xingyang.net.cn:4000/udp/225.1.4.149:1185
郑州教育,http://xingyang.net.cn:4000/udp/225.1.4.191:1241
新密新闻,http://xingyang.net.cn:4000/udp/225.1.4.239:1285
新郑综合,http://xingyang.net.cn:4000/udp/225.1.4.243:1289
中牟综合,http://xingyang.net.cn:4000/udp/225.1.4.244:1290
巩义综合,http://xingyang.net.cn:4000/udp/225.1.5.50:1360
北京卫视,http://xingyang.net.cn:4000/udp/225.1.4.81:1110
湖南卫视,http://xingyang.net.cn:4000/udp/225.1.4.82:1111
江苏卫视,http://xingyang.net.cn:4000/udp/225.1.4.83:1112
浙江卫视,http://xingyang.net.cn:4000/udp/225.1.4.84:1113
东方卫视,http://xingyang.net.cn:4000/udp/225.1.4.85:1114
天津卫视,http://xingyang.net.cn:4000/udp/225.1.4.86:1115
山东卫视,http://xingyang.net.cn:4000/udp/225.1.4.88:1117
安徽卫视,http://xingyang.net.cn:4000/udp/225.1.4.87:1116
湖北卫视,http://xingyang.net.cn:4000/udp/225.1.4.89:1118
深圳卫视,http://xingyang.net.cn:4000/udp/225.1.4.90:1119
黑龙江卫视,http://xingyang.net.cn:4000/udp/225.1.4.91:1120
贵州卫视,http://xingyang.net.cn:4000/udp/225.1.4.122:1302
河北卫视,http://xingyang.net.cn:4000/udp/225.1.4.123:1304
江西卫视,http://xingyang.net.cn:4000/udp/225.1.4.139:1305
四川卫视,http://xingyang.net.cn:4000/udp/225.1.4.151:1306
云南卫视,http://xingyang.net.cn:4000/udp/225.1.4.152:1307
重庆卫视,http://xingyang.net.cn:4000/udp/225.1.4.157:1308
广东卫视,http://xingyang.net.cn:4000/udp/225.1.4.166:1207
辽宁卫视,http://xingyang.net.cn:4000/udp/225.1.4.167:1208
吉林卫视,http://xingyang.net.cn:4000/udp/225.1.4.174:1309
海南卫视,http://xingyang.net.cn:4000/udp/225.1.4.195:1310
东南卫视,http://xingyang.net.cn:4000/udp/225.1.4.228:1274


甘肃电信,#genre#
CCTV1,http://www.lebaobei.top:6868/udp/239.255.30.101:8231
CCTV2,http://www.lebaobei.top:6868/udp/239.255.30.179:8231
CCTV3,http://www.lebaobei.top:6868/udp/239.255.29.12:8231
CCTV4,http://www.lebaobei.top:6868/udp/239.255.30.83:8231
CCTV5,http://www.lebaobei.top:6868/udp/239.255.29.13:8231
CCTV5+,http://www.lebaobei.top:6868/udp/239.255.30.184:8231
CCTV6,http://www.lebaobei.top:6868/udp/239.255.29.14:8231
CCTV7,http://www.lebaobei.top:6868/udp/239.255.30.178:8231
CCTV8,http://www.lebaobei.top:6868/udp/239.255.29.15:8231
CCTV9,http://www.lebaobei.top:6868/udp/239.255.30.180:8231
CCTV10,http://www.lebaobei.top:6868/udp/239.255.30.181:8231
CCTV11,http://www.lebaobei.top:6868/udp/239.255.30.62:8231
CCTV12,http://www.lebaobei.top:6868/udp/239.255.30.182:8231
CCTV13,http://www.lebaobei.top:6868/udp/239.255.29.28:8231
CCTV14,http://www.lebaobei.top:6868/udp/239.255.30.183:8231
CCTV15,http://www.lebaobei.top:6868/udp/239.255.30.68:8231
CCTV16,http://www.lebaobei.top:6868/udp/239.255.30.88:8231
CCTV17,http://www.lebaobei.top:6868/udp/239.255.30.96:8231
湖南卫视,http://www.lebaobei.top:6868/udp/239.255.30.136:8231
东方卫视,http://www.lebaobei.top:6868/udp/239.255.30.130:8231
江苏卫视,http://www.lebaobei.top:6868/udp/239.255.30.131:8231
浙江卫视,http://www.lebaobei.top:6868/udp/239.255.30.132:8231
北京卫视,http://www.lebaobei.top:6868/udp/239.255.30.133:8231
广东卫视,http://www.lebaobei.top:6868/udp/239.255.30.134:8231
深圳卫视,http://www.lebaobei.top:6868/udp/239.255.30.135:8231
黑龙江卫视,http://www.lebaobei.top:6868/udp/239.255.30.137:8231
湖北卫视,http://www.lebaobei.top:6868/udp/239.255.30.138:8231
山东卫视,http://www.lebaobei.top:6868/udp/239.255.30.139:8231
甘肃卫视,http://www.lebaobei.top:6868/udp/239.255.30.249:8231
天津卫视,http://www.lebaobei.top:6868/udp/239.255.30.67:8231
辽宁卫视,http://www.lebaobei.top:6868/udp/239.255.30.69:8231
江西卫视,http://www.lebaobei.top:6868/udp/239.255.30.71:8231
贵州卫视,http://www.lebaobei.top:6868/udp/239.255.30.98:8231
海南卫视,http://www.lebaobei.top:6868/udp/239.255.30.99:8231
安徽卫视,http://www.lebaobei.top:6868/udp/239.255.30.84:8231
河北卫视,http://www.lebaobei.top:6868/udp/239.255.30.85:8231
东南卫视,http://www.lebaobei.top:6868/udp/239.255.30.86:8231
四川卫视,http://www.lebaobei.top:6868/udp/239.255.30.91:8231
重庆卫视,http://www.lebaobei.top:6868/udp/239.255.30.89:8231
云南卫视,http://www.lebaobei.top:6868/udp/239.255.29.2:8231
河南卫视,http://www.lebaobei.top:6868/udp/239.255.29.3:8231
广西卫视,http://www.lebaobei.top:6868/udp/239.255.29.4:8231
吉林卫视,http://www.lebaobei.top:6868/udp/239.255.29.5:8231
凤凰香港,http://www.lebaobei.top:6868/udp/239.255.30.123:8231
凤凰中文,http://www.lebaobei.top:6868/udp/239.255.30.50:8231
凤凰资讯,http://www.lebaobei.top:6868/udp/239.255.30.70:8231
甘肃都市,http://www.lebaobei.top:6868/udp/239.255.30.252:8231
甘肃公共,http://www.lebaobei.top:6868/udp/239.255.30.251:8231
甘肃经济,http://www.lebaobei.top:6868/udp/239.255.30.253:8231
甘肃少儿,http://www.lebaobei.top:6868/udp/239.255.30.254:8231
甘肃文化,http://www.lebaobei.top:6868/udp/239.255.30.250:8231
甘肃卫视,http://www.lebaobei.top:6868/udp/239.255.30.249:8231
兰州新闻综合,http://www.lebaobei.top:6868/udp/239.255.30.107:8231
兰州生活经济,http://www.lebaobei.top:6868/udp/239.255.30.106:8231
兰州文旅频道,http://www.lebaobei.top:6868/udp/239.255.30.108:8231



江苏电信,#genre#
CCTV-01高清,http://chensql2008.goip.de:8888/rtp/239.49.8.129:6000
CCTV-01高清,http://chensql2008.goip.de:8888/rtp/239.49.8.19:9614
CCTV-02高清,http://chensql2008.goip.de:8888/rtp/239.49.8.50:9802
CCTV-02高清,http://chensql2008.goip.de:8888/rtp/239.49.8.130:6000
CCTV-03高清,http://chensql2008.goip.de:8888/rtp/239.49.9.31:6000
CCTV-04高清,http://chensql2008.goip.de:8888/rtp/239.49.8.131:6000
CCTV-04高清,http://chensql2008.goip.de:8888/rtp/239.49.8.51:9806
CCTV-05高清,http://chensql2008.goip.de:8888/rtp/239.49.8.18:9610
CCTV-05高清,http://chensql2008.goip.de:8888/rtp/239.49.9.32:6000
CCTV-05+高清,http://chensql2008.goip.de:8888/rtp/239.49.8.137:6000
CCTV-06高清,http://chensql2008.goip.de:8888/rtp/239.49.9.33:6000
CCTV-07高清,http://chensql2008.goip.de:8888/rtp/239.49.8.52:9810
CCTV-07高清,http://chensql2008.goip.de:8888/rtp/239.49.0.126:8000
CCTV-07高清,http://chensql2008.goip.de:8888/rtp/239.49.9.81:6000
CCTV-08高清,http://chensql2008.goip.de:8888/rtp/239.49.9.34:6000
CCTV-09高清,http://chensql2008.goip.de:8888/rtp/239.49.8.133:6000
CCTV-09高清,http://chensql2008.goip.de:8888/rtp/239.49.8.53:9814
CCTV-10高清,http://chensql2008.goip.de:8888/rtp/239.49.8.54:9818
CCTV-10高清,http://chensql2008.goip.de:8888/rtp/239.49.8.134:6000
CCTV-11高清,http://chensql2008.goip.de:8888/rtp/239.49.0.127:8000
CCTV-11高清,http://chensql2008.goip.de:8888/rtp/239.49.9.82:6000
CCTV-12高清,http://chensql2008.goip.de:8888/rtp/239.49.8.135:6000
CCTV-12高清,http://chensql2008.goip.de:8888/rtp/239.49.8.55:9822
CCTV-13高清,http://chensql2008.goip.de:8888/rtp/239.49.9.43:6000
CCTV-14高清,http://chensql2008.goip.de:8888/rtp/239.49.8.56:9826
CCTV-14高清,http://chensql2008.goip.de:8888/rtp/239.49.8.136:6000
CCTV-15高清,http://chensql2008.goip.de:8888/rtp/239.49.0.128:8000
CCTV-15高清,http://chensql2008.goip.de:8888/rtp/239.49.9.83:6000
CCTV-17高清,http://chensql2008.goip.de:8888/rtp/239.49.8.132:6000
CETV-1高清,http://chensql2008.goip.de:8888/rtp/239.49.8.189:6000
CETV-4高清,http://chensql2008.goip.de:8888/rtp/239.49.0.125:8000
CETV-4高清,http://chensql2008.goip.de:8888/rtp/239.49.9.80:6000
电视指南高清,http://chensql2008.goip.de:8888/rtp/239.49.9.5:6000
风云足球高清,http://chensql2008.goip.de:8888/rtp/239.49.9.6:6000
高尔夫球高清,http://chensql2008.goip.de:8888/rtp/239.49.9.7:6000
世界地理高清,http://chensql2008.goip.de:8888/rtp/239.49.9.8:6000
兵器科技高清,http://chensql2008.goip.de:8888/rtp/239.49.9.9:6000
风云剧场高清,http://chensql2008.goip.de:8888/rtp/239.49.9.10:6000
文化精品高清,http://chensql2008.goip.de:8888/rtp/239.49.9.11:6000
怀旧剧场高清,http://chensql2008.goip.de:8888/rtp/239.49.9.12:6000
风云音乐高清,http://chensql2008.goip.de:8888/rtp/239.49.9.13:6000
女人时尚高清,http://chensql2008.goip.de:8888/rtp/239.49.9.14:6000
央视台球高清,http://chensql2008.goip.de:8888/rtp/239.49.9.22:6000
第一剧场高清,http://chensql2008.goip.de:8888/rtp/239.49.9.15:6000
江苏卫视高清,http://chensql2008.goip.de:8888/rtp/239.49.8.138:6000
江苏卫视高清,http://chensql2008.goip.de:8888/rtp/239.49.8.16:9602
江苏城市高清,http://chensql2008.goip.de:8888/rtp/239.49.9.35:6000
江苏综艺高清,http://chensql2008.goip.de:8888/rtp/239.49.9.36:6000
江苏体育高清,http://chensql2008.goip.de:8888/rtp/239.49.9.37:6000
江苏影视高清,http://chensql2008.goip.de:8888/rtp/239.49.9.38:6000
江苏新闻高清,http://chensql2008.goip.de:8888/rtp/239.49.9.40:6000
江苏教育高清,http://chensql2008.goip.de:8888/rtp/239.49.9.42:6000
江苏卡通高清,http://chensql2008.goip.de:8888/rtp/239.49.9.39:6000

陕西电信,#genre#
CCTV1,http://ssrs2004.win:8888/udp/239.109.205.118:8880
CCTV1,http://ssrs2004.win:8888/udp/239.112.205.231:5140
CCTV1,http://ssrs2004.win:8888/udp/239.112.205.59:5140
CCTV2,http://ssrs2004.win:8888/udp/239.109.205.106:8784
CCTV2,http://ssrs2004.win:8888/udp/239.112.205.78:5140
CCTV3,http://ssrs2004.win:8888/udp/239.109.205.79:8568
CCTV3,http://ssrs2004.win:8888/udp/239.112.205.221:5140
CCTV4,http://ssrs2004.win:8888/udp/239.109.205.159:9108
CCTV4,http://ssrs2004.win:8888/udp/239.112.205.202:5140
CCTV5,http://ssrs2004.win:8888/udp/239.109.205.214:9208
CCTV5,http://ssrs2004.win:8888/udp/239.109.205.80:8576
CCTV5＋,http://ssrs2004.win:8888/udp/239.111.205.13:5140
CCTV6,http://ssrs2004.win:8888/udp/239.109.205.84:8608
CCTV6,http://ssrs2004.win:8888/udp/239.112.205.223:5140
CCTV7,http://ssrs2004.win:8888/udp/239.110.205.7:9774
CCTV8,http://ssrs2004.win:8888/udp/239.109.205.90:8656
CCTV8,http://ssrs2004.win:8888/udp/239.112.205.224:5140
CCTV9,http://ssrs2004.win:8888/udp/239.110.205.8:9778
CCTV9,http://ssrs2004.win:8888/udp/239.112.205.85:5140
CCTV10,http://ssrs2004.win:8888/udp/239.110.205.9:9782
CCTV11,http://ssrs2004.win:8888/udp/239.109.205.102:8752
CCTV11,http://ssrs2004.win:8888/udp/239.112.205.213:5140
CCTV12,http://ssrs2004.win:8888/udp/239.110.205.10:9786
CCTV12,http://ssrs2004.win:8888/udp/239.112.205.88:5140
CCTV14,http://ssrs2004.win:8888/udp/239.110.205.20:9826
CCTV14,http://ssrs2004.win:8888/udp/239.112.205.91:5140
CCTV15,http://ssrs2004.win:8888/udp/239.112.205.214:5140
CCTV16,http://ssrs2004.win:8888/udp/239.111.205.133:5140
CCTV17,http://ssrs2004.win:8888/udp/239.109.205.88:8640
CCTV17,http://ssrs2004.win:8888/udp/239.112.205.211:5140
东方卫视,http://ssrs2004.win:8888/rtp/239.112.205.61:5140
湖南卫视,http://ssrs2004.win:8888/rtp/239.112.205.62:5140
金鹰纪实,http://ssrs2004.win:8888/rtp/239.112.205.203:5140
金鹰卡通,http://ssrs2004.win:8888/rtp/239.112.205.136:5140
江苏卫视,http://ssrs2004.win:8888/rtp/239.112.205.63:5140
优漫卡通,http://ssrs2004.win:8888/rtp/239.112.205.185:5140
浙江卫视,http://ssrs2004.win:8888/rtp/239.112.205.64:5140
北京卫视,http://ssrs2004.win:8888/rtp/239.112.205.65:5140
卡酷动画,http://ssrs2004.win:8888/rtp/239.112.205.138:5140
广东卫视,http://ssrs2004.win:8888/rtp/239.112.205.66:5140
嘉佳卡通,http://ssrs2004.win:8888/rtp/239.112.205.135:5140
深圳卫视,http://ssrs2004.win:8888/rtp/239.112.205.67:5140
黑龙江卫视,http://ssrs2004.win:8888/rtp/239.112.205.68:5140
湖北卫视,http://ssrs2004.win:8888/rtp/239.112.205.69:5140
山东卫视,http://ssrs2004.win:8888/rtp/239.112.205.70:5140
山东教育,http://ssrs2004.win:8888/rtp/239.109.205.91:8664
四川卫视,http://ssrs2004.win:8888/rtp/239.112.205.184:5140
安徽卫视,http://ssrs2004.win:8888/rtp/239.112.205.72:5140
重庆卫视,http://ssrs2004.win:8888/rtp/239.112.205.179:5140
天津卫视,http://ssrs2004.win:8888/rtp/239.112.205.74:5140
东南卫视,http://ssrs2004.win:8888/rtp/239.112.205.182:5140
厦门卫视,http://ssrs2004.win:8888/rtp/239.112.205.60:5140
河南卫视,http://ssrs2004.win:8888/rtp/239.112.205.180:5140
江西卫视,http://ssrs2004.win:8888/rtp/239.111.205.16:5140
吉林卫视,http://ssrs2004.win:8888/rtp/239.112.205.183:5140
贵州卫视,http://ssrs2004.win:8888/rtp/239.112.205.178:5140
辽宁卫视,http://ssrs2004.win:8888/rtp/239.112.205.73:5140
河北卫视,http://ssrs2004.win:8888/rtp/239.112.205.200:5140
云南卫视,http://ssrs2004.win:8888/rtp/239.112.205.58:5140
山西卫视,http://ssrs2004.win:8888/rtp/239.112.205.46:5140
甘肃卫视,http://ssrs2004.win:8888/rtp/239.112.205.48:5140
宁夏卫视,http://ssrs2004.win:8888/rtp/239.112.205.49:5140
海南卫视,http://ssrs2004.win:8888/rtp/239.112.205.50:5140
广西卫视,http://ssrs2004.win:8888/rtp/239.112.205.51:5140
青海卫视,http://ssrs2004.win:8888/rtp/239.112.205.53:5140
西藏卫视,http://ssrs2004.win:8888/rtp/239.112.205.54:5140
内蒙古卫视,http://ssrs2004.win:8888/rtp/239.112.205.55:5140
新疆卫视,http://ssrs2004.win:8888/rtp/239.112.205.56:5140
兵团卫视,http://ssrs2004.win:8888/rtp/239.112.205.198:5140
CCTV兵器科技,http://ssrs2004.win:8888/udp/239.110.205.95:7896
CCTV兵器科技,http://ssrs2004.win:8888/udp/239.111.205.74:5140
CCTV第一剧场,http://ssrs2004.win:8888/udp/239.110.205.86:7932
CCTV第一剧场,http://ssrs2004.win:8888/udp/239.111.205.65:5140
CCTV电视指南,http://ssrs2004.win:8888/udp/239.111.205.76:5140
CCTV风云剧场,http://ssrs2004.win:8888/udp/239.110.205.87:7928
CCTV风云剧场,http://ssrs2004.win:8888/udp/239.111.205.66:5140
CCTV风云音乐,http://ssrs2004.win:8888/udp/239.110.205.90:7916
CCTV风云音乐,http://ssrs2004.win:8888/udp/239.111.205.69:5140
CCTV风云足球,http://ssrs2004.win:8888/udp/239.110.205.89:7920
CCTV风云足球,http://ssrs2004.win:8888/udp/239.111.205.68:5140
CCTV高尔夫网球,http://ssrs2004.win:8888/udp/239.111.205.73:5140
CCTV高网,http://ssrs2004.win:8888/udp/239.110.205.94:7900
CCTV怀旧剧场,http://ssrs2004.win:8888/udp/239.110.205.88:7924
CCTV怀旧剧场,http://ssrs2004.win:8888/udp/239.111.205.67:5140
CCTV女人时尚,http://ssrs2004.win:8888/udp/239.110.205.93:7904
CCTV女人时尚,http://ssrs2004.win:8888/udp/239.111.205.72:5140
CCTV世界地理,http://ssrs2004.win:8888/udp/239.110.205.92:7908
CCTV世界地理,http://ssrs2004.win:8888/udp/239.111.205.71:5140
CCTV央视台球,http://ssrs2004.win:8888/udp/239.110.205.91:7912
CCTV央视台球,http://ssrs2004.win:8888/udp/239.111.205.70:5140
CCTV央视文化精品,http://ssrs2004.win:8888/udp/239.111.205.75:5140
IPTV5,http://ssrs2004.win:8888/udp/239.109.205.216:9702
IPTV5＋,http://ssrs2004.win:8888/udp/239.111.205.40:5140
CCTV16,http://ssrs2004.win:8888/udp/239.111.205.134:5140
爱上4K,http://ssrs2004.win:8888/udp/239.109.205.53:8360
欢笑剧场4K,http://ssrs2004.win:8888/udp/239.110.205.36:9850
欢笑剧场4K,http://ssrs2004.win:8888/udp/239.111.205.1:5140
陕西卫视HD,http://ssrs2004.win:8888/udp/239.111.205.35:5140
陕西生活HD,http://ssrs2004.win:8888/udp/239.111.205.98:5140
陕西影视HD,http://ssrs2004.win:8888/udp/239.111.205.99:5140
陕西公共HD,http://ssrs2004.win:8888/udp/239.111.205.100:5140
陕西西部电影HD,http://ssrs2004.win:8888/udp/239.111.205.102:5140
陕西新闻综合HD,http://ssrs2004.win:8888/udp/239.111.205.28:5140
陕西都市青春HD,http://ssrs2004.win:8888/udp/239.111.205.42:5140
陕西体育休闲HD,http://ssrs2004.win:8888/udp/239.111.205.36:5140

山西联通,#genre#
CCTV1-HD,http://istore4.qnas.net:8889/udp/226.0.2.153:9136
CCTV2-HD,http://istore4.qnas.net:8889/udp/226.0.2.154:9144
CCTV3-HD,http://istore4.qnas.net:8889/udp/226.0.2.208:9576
CCTV4-HD,http://istore4.qnas.net:8889/udp/226.0.2.156:9160
CCTV5-HD,http://istore4.qnas.net:8889/udp/226.0.2.209:9584
CCTV5+-HD,http://istore4.qnas.net:8889/udp/226.0.2.168:9256
CCTV6-HD,http://istore4.qnas.net:8889/udp/226.0.2.210:9592
CCTV7-HD,http://istore4.qnas.net:8889/udp/226.0.2.159:9184
CCTV8-HD,http://istore4.qnas.net:8889/udp/226.0.2.211:9600
CCTV9-HD,http://istore4.qnas.net:8889/udp/226.0.2.161:9200
CCTV10-HD,http://istore4.qnas.net:8889/udp/226.0.2.162:9208
CCTV12-HD,http://istore4.qnas.net:8889/udp/226.0.2.164:9224
CCTV13-HD,http://istore4.qnas.net:8889/udp/226.0.2.165:9232
CCTV14-HD,http://istore4.qnas.net:8889/udp/226.0.2.166:9240
CCTV16-HD,http://istore4.qnas.net:8889/udp/226.0.2.169:9264
CCTV17-HD,http://istore4.qnas.net:8889/udp/226.0.2.170:9272
湖南卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.143:9056
浙江卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.144:9064
安徽卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.145:9072
广东卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.146:9080
深圳卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.147:9088
天津卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.148:9096
山东卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.149:9104
湖北卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.150:9112
黑龙江卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.151:9120
山西卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.152:9128
金鹰卡通HD,http://istore4.qnas.net:8889/rtp/226.0.2.172:9288
辽宁卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.173:9296
重庆卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.174:9304
东方卫视HD,http://istore4.qnas.net:8889/rtp/226.0.2.175:9312
